"","DataZone2011Code","TDS"
"962","S01006707",0.224123869
"963","S01006554",0.441851044
"964","S01006554",-5.80587949
"965","S01006707",2.883777942
"966","S01006707",4.655668954
"967","S01006707",1.429778608
"968","S01006707",2.4886493
"969","S01006706",-0.665583658
"970","S01006706",1.885385692
"971","S01006706",-0.563007069
"972","S01006706",0.486261454
"973","S01006706",2.462813264
"974","S01006703",1.991359987
"975","S01006706",0.40611886
"976","S01006703",3.155872203
"977","S01006703",0.912546633
"978","S01006701",3.234503628
"979","S01006701",5.908743081
"980","S01006701",4.41304583
"981","S01006701",1.315079358
"982","S01006556",-2.989456478
"983","S01006556",5.108988597
"984","S01006556",3.258094885
"985","S01006555",5.213282857
"986","S01006555",1.905852578
"987","S01006555",5.753513954
"988","S01006556",3.978840349
"989","S01006556",0.646072497
"990","S01006555",-1.093649686
"991","S01006555",-0.806010647
"992","S01006555",-1.685016892
"993","S01006555",-1.398673767
"994","S01006557",1.606925067
"995","S01006709",2.227966232
"996","S01006557",0.023356272
"997","S01006557",0.583574066
"998","S01006709",1.726999128
"999","S01006710",-1.089349378
"1000","S01006710",-2.439690464
"1001","S01006710",1.508012228
"1002","S01006710",-2.27377937
"1003","S01006710",0.073253675
"1004","S01006710",-0.512903483
"1005","S01006710",-1.130445097
"1006","S01006710",-0.320167475
"1007","S01006711",3.5231451
"1008","S01006711",4.772703174
"1009","S01006711",0.81857804
"1010","S01006708",-2.826459182
"1011","S01006708",1.930489326
"1012","S01006709",-3.513883714
"1013","S01006709",3.904809037
"1014","S01006708",-1.164154568
"1015","S01006704",-1.190308029
"1016","S01006701",2.144722458
"1017","S01006704",-2.044075919
"1018","S01006701",2.296582412
"1019","S01006708",0.304423421
"1020","S01006712",-1.76278943
"1021","S01006708",-1.308678422
"1022","S01006708",-2.027175306
"1023","S01006712",-0.52859659
"1024","S01006713",-1.531431811
"1025","S01006712",0.631748346
"1026","S01006708",1.95063498
"1027","S01006704",4.124801021
"1028","S01006704",5.882921197
"1029","S01006703",1.339708793
"1030","S01006713",0.791674853
"1031","S01006704",3.350284941
"1032","S01006713",-2.033764121
"1033","S01006713",1.255414227
"1034","S01006702",2.034880816
"1035","S01006713",5.052120505
"1036","S01006711",0.346803773
"1037","S01006711",-1.47762731
"1038","S01006574",-1.660774148
"1039","S01006574",-1.433221826
"1040","S01006574",-5.393388562
"1041","S01006549",-3.391791894
"1042","S01006549",-4.854424934
"1043","S01006549",-2.573122707
"1044","S01006549",-2.447909188
"1045","S01006549",-6.073011596
"1046","S01006549",-5.203236637
"1047","S01006719",1.819964655
"1048","S01006719",1.519623663
"1049","S01006719",3.526029802
"1050","S01006723",1.39732527
"1051","S01006723",5.120598987
"1052","S01006719",0.911402598
"1053","S01006721",3.831075448
"1054","S01006721",1.585152671
"1055","S01006721",1.463501228
"1056","S01006721",0.023345783
"1057","S01006719",-1.016487937
"1058","S01006721",-0.388038902
"1059","S01006721",0.224182648
"1060","S01006720",2.564740401
"1061","S01006720",1.229682677
"1062","S01006720",1.976962026
"1063","S01006720",3.218818307
"1064","S01006725",0.079454416
"1065","S01006721",2.660967692
"1066","S01006720",0.961175124
"1067","S01006725",-1.691805723
"1068","S01006725",6.175630607
"1069","S01006725",1.546652816
"1070","S01006725",1.357476883
"1071","S01006725",1.610118732
"1072","S01006724",4.509902591
"1073","S01006724",5.237142204
"1074","S01006724",3.665238224
"1075","S01006715",3.478123468
"1076","S01006724",6.351689271
"1077","S01006715",-1.497025262
"1078","S01006715",4.357721278
"1079","S01006716",1.177093614
"1080","S01006718",-1.360094754
"1081","S01006715",6.87387666
"1082","S01006718",1.883350555
"1083","S01006718",1.182747271
"1084","S01006718",2.297951891
"1085","S01006729",6.587437496
"1086","S01006718",4.404777539
"1087","S01006729",3.233645053
"1088","S01006729",4.746988189
"1089","S01006726",4.711200118
"1090","S01006726",6.032555437
"1091","S01006729",1.618637144
"1092","S01006726",5.070897867
"1093","S01006726",6.255525688
"1094","S01006727",6.871043391
"1095","S01006727",4.119964941
"1096","S01006726",6.580626275
"1097","S01006727",4.749178104
"1098","S01006727",5.901934605
"1099","S01006724",5.11985511
"1100","S01006727",2.498102472
"1101","S01006727",4.427301398
"1102","S01006727",4.225179888
"1103","S01006727",6.108484564
"1104","S01006728",-0.810735403
"1105","S01006728",1.679473226
"1106","S01006728",3.52963736
"1107","S01006728",0.785196098
"1108","S01006728",3.710448345
"1109","S01006728",3.231344115
"1110","S01006727",5.319445881
"1111","S01006724",6.944235926
"1112","S01006730",-3.272097468
"1113","S01006730",-1.971706434
"1114","S01006730",2.268580624
"1115","S01006731",-0.96848295
"1116","S01006758",-5.559080315
"1117","S01006757",-4.453274544
"1118","S01006761",-3.331061918
"1119","S01006761",-2.114261789
"1120","S01006761",-4.662001788
"1121","S01006758",-3.346705045
"1122","S01006760",-2.968224231
"1123","S01006761",-3.966890503
"1124","S01006760",-2.984816764
"1125","S01006757",-2.870917144
"1126","S01006759",-2.182798914
"1127","S01006776",-2.301580552
"1128","S01006775",-1.073465451
"1129","S01006775",-0.819278465
"1130","S01006775",-0.929892334
"1131","S01006780",-3.243201515
"1132","S01006780",0.713651661
"1133","S01006780",-0.239948019
"1134","S01006779",3.11351414
"1135","S01006779",-0.893393426
"1136","S01006772",-2.69310261
"1137","S01006779",2.867834207
"1138","S01006779",3.253792659
"1139","S01006777",-2.468250515
"1140","S01006778",-2.584914012
"1141","S01006776",0.449946011
"1142","S01006776",-0.105832457
"1143","S01006776",2.068467552
"1144","S01006778",-1.475060584
"1145","S01006778",-6.155098969
"1146","S01006777",-6.166380807
"1147","S01006777",-5.902610535
"1148","S01006769",-3.896503264
"1149","S01006769",-1.861475918
"1150","S01006769",-0.444043917
"1151","S01006769",-3.106600802
"1152","S01006769",-2.729223878
"1153","S01006770",-5.274186427
"1154","S01006770",-4.94140413
"1155","S01006770",-3.779692581
"1156","S01006769",-5.462042172
"1157","S01006770",-6.103252305
"1158","S01006770",-0.566886457
"1159","S01006773",-3.809009033
"1160","S01006773",-1.323714489
"1161","S01006773",-5.005557703
"1162","S01006773",-2.897392978
"1163","S01006772",-3.226346148
"1164","S01006774",-5.356061869
"1165","S01006774",-3.983101739
"1166","S01006771",-3.029768039
"1167","S01006772",-4.238613329
"1168","S01006772",-3.754565155
"1169","S01006762",-0.43613836
"1170","S01006762",-1.311866638
"1171","S01006767",0.039674496
"1172","S01006762",-2.527559517
"1173","S01006767",-3.863728506
"1174","S01006762",-3.639739194
"1175","S01006762",-1.840927076
"1176","S01006765",-3.733557619
"1177","S01006766",-3.579117377
"1178","S01006764",-2.987640874
"1179","S01006764",-5.93516364
"1180","S01006764",-3.64338248
"1181","S01006764",-3.300895534
"1182","S01006765",-4.729300795
"1183","S01006765",-2.092042912
"1184","S01006765",-4.094851088
"1185","S01006764",-4.386253113
"1186","S01006769",-4.149068205
"1187","S01006742",1.795556806
"1188","S01006742",-1.549518939
"1189","S01006742",-1.777827088
"1190","S01006741",0.307397678
"1191","S01006741",-0.503004642
"1192","S01006742",-1.806415978
"1193","S01006742",0.600889913
"1194","S01006741",-2.074776149
"1195","S01006741",-1.14019093
"1196","S01006746",-2.849284644
"1197","S01006741",-4.105168207
"1198","S01006746",-2.044954792
"1199","S01006746",0.354805983
"1200","S01006746",-3.487987947
"1201","S01006746",-1.515846724
"1202","S01006746",2.469165195
"1203","S01006746",0.53749131
"1204","S01006741",-2.226573315
"1205","S01006740",-1.206776503
"1206","S01006740",0.441101498
"1207","S01006740",-0.584156979
"1208","S01006739",-5.208780634
"1209","S01006739",-1.647867206
"1210","S01006739",0.735352523
"1211","S01006738",-1.17417037
"1212","S01006738",-1.052793784
"1213","S01006738",-0.763627582
"1214","S01006745",-0.354070199
"1215","S01006740",-0.909322927
"1216","S01006747",-2.873660685
"1217","S01006747",-3.725399641
"1218","S01006747",-3.332515717
"1219","S01006747",-4.457176694
"1220","S01006747",-5.536457336
"1221","S01006744",0.548330027
"1222","S01006744",-0.387748577
"1223","S01006747",-4.568395729
"1224","S01006745",-1.105436101
"1225","S01006745",0.68482424
"1226","S01006745",2.460034792
"1227","S01006744",-2.673950015
"1228","S01006744",-0.941585221
"1229","S01006744",-1.870763136
"1230","S01006743",-4.619562892
"1231","S01006743",-2.456733825
"1232","S01006743",-2.181458144
"1233","S01006743",-5.618402547
"1234","S01006738",1.96834255
"1235","S01006748",-0.007904304
"1236","S01006780",-1.598950028
"1237","S01006779",-1.992737903
"1238","S01006779",-0.209778663
"1239","S01006779",-2.593270138
"1240","S01006784",-3.182920287
"1241","S01006782",-4.559423271
"1242","S01006780",-4.331781454
"1243","S01006784",-1.714197752
"1244","S01006784",-3.873202004
"1245","S01006784",-3.081024872
"1246","S01006782",-2.900335027
"1247","S01006784",-1.395344421
"1248","S01006784",-2.778373504
"1249","S01006783",-4.04814878
"1250","S01006783",4.501619164
"1251","S01006782",0.263828305
"1252","S01006783",-1.705823488
"1253","S01006783",-2.725618393
"1254","S01006783",-2.096176582
"1255","S01006782",-4.508975829
"1256","S01006782",-3.586148483
"1257","S01006783",-4.085490977
"1258","S01006783",-2.714731557
"1259","S01006781",-3.931323578
"1260","S01006781",-3.416980288
"1261","S01006781",-4.53529961
"1262","S01006781",-3.693822373
"1263","S01006787",-1.228769568
"1264","S01006787",-3.182898741
"1265","S01006787",-3.268570198
"1266","S01006786",-5.990406863
"1267","S01006786",-2.090682887
"1268","S01006787",-2.93660789
"1269","S01006786",-2.932346284
"1270","S01006785",-6.29396829
"1271","S01006785",-4.781857129
"1272","S01006785",-4.745580109
"1273","S01006787",-1.815263694
"1274","S01006618",-3.465084718
"1275","S01006616",-4.102029648
"1276","S01006616",-5.21480049
"1277","S01006618",-3.169570943
"1278","S01006619",-5.436190054
"1279","S01006619",-4.530904162
"1280","S01006618",-3.70825761
"1281","S01006617",-2.395171831
"1282","S01006617",-4.369454387
"1283","S01006619",-3.024070563
"1284","S01006619",-5.88112836
"1285","S01006619",-2.246219238
"1286","S01006617",-2.419837645
"1287","S01006619",-2.218992422
"1288","S01006620",0.405554908
"1289","S01006620",-5.733492686
"1290","S01006620",-1.247919227
"1291","S01006620",-1.176530388
"1292","S01006620",-3.504674208
"1293","S01006620",-3.063626803
"1294","S01006621",-2.575091307
"1295","S01006621",-4.377854756
"1296","S01006622",-4.270703924
"1297","S01006622",-3.469051407
"1298","S01006754",-4.966584396
"1299","S01006753",-3.645322416
"1300","S01006748",-3.00129126
"1301","S01006754",-4.104954703
"1302","S01006754",-3.960150394
"1303","S01006754",-4.851997976
"1304","S01006748",-4.838461836
"1305","S01006748",-3.792415921
"1306","S01006749",-1.872327206
"1307","S01006749",-3.817957438
"1308","S01006753",-4.621623311
"1309","S01006753",-5.647371876
"1310","S01006753",-2.652201427
"1311","S01006753",-5.83654401
"1312","S01006753",-1.922322535
"1313","S01006753",-2.693762143
"1314","S01006755",-4.960232347
"1315","S01006755",-0.967637787
"1316","S01006755",-4.277321944
"1317","S01006751",-0.333490599
"1318","S01006751",2.731571561
"1319","S01006751",-1.58787064
"1320","S01006752",0.128040065
"1321","S01006752",-3.065581317
"1322","S01006751",-3.433679528
"1323","S01006751",0.179746496
"1324","S01006752",1.857856576
"1325","S01006752",-4.341941189
"1326","S01006749",-2.858464454
"1327","S01006749",-3.619507558
"1328","S01006749",1.375400362
"1329","S01006750",-2.189530158
"1330","S01006510",-2.046269215
"1331","S01006506",-1.087140051
"1332","S01006506",-1.198254504
"1333","S01006507",-1.869695397
"1334","S01006506",-3.127239574
"1335","S01006508",-0.319910108
"1336","S01006506",-1.88719329
"1337","S01006510",-3.301880338
"1338","S01006509",-3.806793164
"1339","S01006507",-1.11276323
"1340","S01006509",0.766657414
"1341","S01006507",-1.367900958
"1342","S01006510",-1.985367757
"1343","S01006510",0.945083322
"1344","S01006511",-2.623189303
"1345","S01006511",-2.146265741
"1346","S01006511",-6.220436666
"1347","S01006511",-4.663732774
"1348","S01006514",-4.147567228
"1349","S01006516",-4.804903599
"1350","S01006514",-5.947817779
"1351","S01006514",-4.193350766
"1352","S01006515",-3.294080059
"1353","S01006515",-2.202483894
"1354","S01006515",-5.494771176
"1355","S01006513",-3.61865807
"1356","S01006513",-4.357549386
"1357","S01006513",-5.61360177
"1358","S01006515",-2.845664415
"1359","S01006513",-5.452511606
"1360","S01006737",-3.326461966
"1361","S01006735",-3.342682953
"1362","S01006737",-2.259060854
"1363","S01006661",1.523265507
"1364","S01006658",4.784490079
"1365","S01006651",3.456284219
"1366","S01006642",2.063391197
"1367","S01006652",1.313205087
"1368","S01006655",-2.192464012
"1369","S01006691",0.65726496
"1370","S01006561",-4.024795316
"1371","S01006562",-5.929389746
"1372","S01006586",-0.665853153
"1373","S01006517",-1.839187493
"1374","S01006567",5.314457459
"1375","S01006648",1.494048418
"1376","S01006732",-4.451165221
"1377","S01006645",3.689696366
"1378","S01006700",0.060074113
"1379","S01006572",-5.859523671
"1380","S01006560",-5.512398683
"1381","S01006553",0.115160607
"1382","S01006554",-2.206121394
"1383","S01006703",3.85972931
"1384","S01006703",5.525350323
"1385","S01006709",-2.006378041
"1386","S01006709",-2.915398371
"1387","S01006701",1.951203659
"1388","S01006713",-0.707909181
"1389","S01006711",-3.509396598
"1390","S01006573",-3.273893145
"1391","S01006729",3.369446208
"1392","S01006726",8.07279902
"1393","S01006726",6.350413635
"1394","S01006726",7.257948106
"1395","S01006726",5.549904952
"1396","S01006725",1.540052666
"1397","S01006731",0.433824075
"1398","S01006757",-3.087258725
"1399","S01006758",-2.728487325
"1400","S01006775",0.413054975
"1401","S01006769",-2.569547078
"1402","S01006771",-5.05595796
"1403","S01006761",-2.082988635
"1404","S01006591",3.228075871
"1405","S01006765",-3.288558941
"1406","S01006764",-4.450518067
"1407","S01006516",-0.974815128
"1408","S01006745",-0.155860758
"1409","S01006740",0.98081145
"1410","S01006745",-2.57894701
"1411","S01006745",0.240159983
"1412","S01006745",-2.810938215
"1413","S01006744",-0.223057742
"1414","S01006748",0.47267098
"1415","S01006738",-1.080385482
"1416","S01006743",-2.440788692
"1417","S01006772",-2.004678048
"1418","S01006619",-5.849948812
"1419","S01006754",-4.437819238
"1420","S01006754",-3.928456794
"1421","S01006749",-2.943397885
"1422","S01006506",-3.419745883
"1423","S01006509",-4.312148542
"1424","S01006510",1.02111922
"1425","S01006510",-5.168701015
"1426","S01006511",-3.402098757
"1427","S01006516",-3.430244022
"1428","S01006734",-0.84741302
"1429","S01006735",-3.6802745
"1430","S01006508",-5.291016909
"1431","S01006509",-4.040175782
"1432","S01006521",-2.325384738
"1433","S01006627",1.879694683
"1434","S01006547",-3.429892774
"1435","S01006547",-4.449281808
"1436","S01006547",-0.991780742
"1437","S01006608",-4.141215459
"1438","S01006607",1.280284894
"1439","S01006516",-5.866704815
"1440","S01006516",-6.360496901
"1441","S01006577",-5.243292554
"1442","S01006575",-4.241853468
"1443","S01006579",-0.664596517
"1444","S01006514",-3.641726565
"1445","S01006515",-4.551431566
"1446","S01006512",-5.232374869
"1447","S01006534",-2.947927621
"1448","S01006615",-4.190115041
"1449","S01006608",-1.665191469
"1450","S01006615",-2.952175486
"1451","S01006615",-3.164551304
"1452","S01006608",-0.890042093
"1453","S01006536",-1.384584106
"1454","S01006711",-1.29107899
"1455","S01006713",3.239920344
"1456","S01006536",1.896330868
"1457","S01006535",2.654040928
"1458","S01006531",7.072526999
"1459","S01006539",-5.534590456
"1460","S01006539",-3.902410672
"1461","S01006540",-2.901690605
"1462","S01006538",-3.27033294
"1463","S01006538",-3.220563988
"1464","S01006747",-1.961077494
"1465","S01006542",-2.47596497
"1466","S01006546",-5.870366853
